slug,html_present,html_sha256,download_url,question_text_len,title_text_len,stem_text_len,stem_source,cleaned_text_len,has_latex,has_dynamic_vars,has_image_dep,has_graphie,graphie_only_no_question_text,has_multiple_choice,intelligible,duplicate_html_slugs,response_count,area,is_math_domain,eligible_for_llm
representing_numbers,True,11faae2eb01e9568e8c2b55a772cd713d36c2d8086a97b1a2b50792402c14889,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/representing_numbers.html,13,3.0,13.0,question_div,1522,True,True,True,True,False,False,True,0,586342,arithmetic,True,True
rounding_numbers,True,91beeeef109fe36ccbabdea2b959e388ed11b0757fd1bf4af219dbf24085cbaf,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rounding_numbers.html,33,7.0,33.0,question_div,2418,False,True,True,True,False,False,True,0,60570,arithmetic,True,True
rounding_whole_numbers,True,483b33a727f4771f6fdd818c28ab818a0e56e8fa70079c34d8cdfe2e6c71030f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rounding_whole_numbers.html,42,5.0,42.0,question_div,1478,False,True,True,True,False,False,True,0,50301,arithmetic,True,True
same_side_exterior_angles,True,75125e5bda9c36abf8eb7d7478c3d1198d5a7e0ba3f4425911803caf89248a7e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/same_side_exterior_angles.html,289,4.0,289.0,question_div,745,False,True,True,True,False,False,True,0,31480,geometry,True,True
same_side_exterior_angles_2,True,daf1952bde26043dd332c10e1de812a9be303253e82d78620e755209e4038e53,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/same_side_exterior_angles_2.html,329,6.0,329.0,question_div,1470,True,True,True,True,False,False,True,0,4832,geometry,True,True
same_side_interior_angles,True,3db0ffdf2a7954c5cdba34d21b11b17c187dbf58f55116a999f698d8470f5c19,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/same_side_interior_angles.html,289,4.0,289.0,question_div,746,False,True,True,True,False,False,True,0,41528,geometry,True,True
same_side_interior_angles_2,True,446c5e2f483bfd6ac35ed4074594506beae93fb52edcab64bbe4345a0327b64b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/same_side_interior_angles_2.html,329,6.0,329.0,question_div,1470,True,True,True,True,False,False,True,0,7456,geometry,True,True
scale,True,10430433a92d6105badb7a3af43d3f3db7f83f3553d1d6ff61363cacc98e257d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/scale.html,98,3.0,98.0,question_div,1546,True,True,True,True,False,False,True,0,4356,arithmetic,True,True
scaling_vectors,True,8a22dfb7d17f0c6d44119fadc1caf45b541e20918c7c5c64c54569734377f5d5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/scaling_vectors.html,1297,5.0,1297.0,question_div,2262,True,True,True,True,False,True,True,0,7960,algebra,True,True
scientific_notation,True,742aa38327a8662de114b8ec3a070be4db7eeaf272e318b345535c1a87263199,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/scientific_notation.html,46,4.0,46.0,question_div,1069,True,True,False,False,False,False,True,0,47202,algebra,True,True
scientific_notation_decimals,True,a11c8709cfe453a8b6f7ad3a78520710af61d5b0b1052fd538b1271fdca6b80b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/scientific_notation_decimals.html,84,13.0,84.0,question_div,1034,True,True,False,False,False,False,True,0,19230,algebra,True,True
scientific_notation_intuition,True,d9d4a18b1e60f14a678301016faef562b01f504411dc0261b82fa52b254099c5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/scientific_notation_intuition.html,1945,4.0,1945.0,question_div,3244,True,True,True,True,False,False,True,0,64836,algebra,True,True
sectors_as_fraction_of_circles_1,True,943c773449289c0161c5ffd5aea682cfe8ea6f5b3dc5a5942bbd6f737ebfc46e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/sectors_as_fraction_of_circles_1.html,92,8.0,92.0,question_div,2156,True,True,True,True,False,False,True,0,26738,geometry,True,True
sectors_as_fraction_of_circles_2,True,8443e3bfbebe37fa86aa7ddb1f1732fe0509ae658e9429d7188ba58be9f87473,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/sectors_as_fraction_of_circles_2.html,180,8.0,180.0,question_div,2045,True,True,True,True,False,False,True,0,10158,geometry,True,True
segment_addition,True,4ed19f8e919b8a11e95b75b4ba2e1ae027ca7b0dcde04deaff91c2789bfc12a9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/segment_addition.html,35,5.0,35.0,question_div,2126,True,True,True,True,False,False,True,0,5988,analytic-geometry,True,True
separation_and_union,True,af34ca0b1f00eec6d5b616cf2111e056a669fc44d92d4de7e92e191475923dfb,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/separation_and_union.html,31,7.0,31.0,question_div,6728,True,True,True,True,False,False,True,0,98292,arithmetic,True,True
sequences_word_problems,True,e9e7e9fc86d3320f6c6ba5bcdb11301a10c3d67a0a527495771b6bdde7cef15a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/sequences_word_problems.html,74,7.0,74.0,question_div,3033,True,True,True,True,False,False,True,0,1442,arithmetic,True,True
shaded_areas,True,eb204af19826500314e68950446ff3ac489824f3d0371299a970be0ba62cb7a6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/shaded_areas.html,50,9.0,50.0,question_div,3797,True,True,True,True,False,False,True,0,1409,geometry,True,True
shifting_and_reflecting_functions,True,429dbbad03b2871527db21c3449dd78cff139e44a218ac48cdc978fbe61efa76,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/shifting_and_reflecting_functions.html,100,7.0,100.0,question_div,2087,True,True,True,True,False,True,True,0,2526,algebra,True,True
sides_and_angles_of_simple_shapes,True,d39332b9d93395c8fff4d199232f0a1e23fcebc17da6924144cae8a8b1f75c21,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/sides_and_angles_of_simple_shapes.html,142,6.0,142.0,question_div,7171,True,True,True,True,False,False,True,0,123932,geometry,True,True
significant_figures_1,True,748d5c4797369f9fc737679c76ab07744990a9b46880ebd8ef3cc44ca384bc96,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/significant_figures_1.html,24,6.0,24.0,question_div,1123,True,True,False,False,False,False,True,0,12665,algebra,True,True
similar_triangles_1,True,7cf9bde90761ef56dfcad7ecf7c377d4736fb36728a48afa837452ae091fd3f4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/similar_triangles_1.html,191,7.0,191.0,question_div,1976,True,True,True,True,False,True,True,0,57731,geometry,True,True
similar_triangles_2,True,a834a7f1b32c04d2d11f70398d8be7a98cc11ebf8fe1d4562564a5fdf5c85d66,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/similar_triangles_2.html,191,7.0,191.0,question_div,3393,True,True,True,True,False,True,True,0,24981,geometry,True,True
similar_triangles_review,True,774ee6e251ce1a4c65244c7c3e302080b8eaa4266409e879099aaf10278976e3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/similar_triangles_review.html,0,24.0,24.0,title_fallback,24,False,False,False,False,False,False,True,0,3452,geometry,True,True
simple_hologram_concept,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simple_hologram_concept.html,0,,,,0,False,False,False,False,,False,False,0,779,geometry,True,False
simple_hologram_surface_area,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simple_hologram_surface_area.html,0,,,,0,False,False,False,False,,False,False,0,1392,geometry,True,False
simplificate_ractional_formula,True,d850c08853199240b9dd3d9abc98da809b6778a10d081091bc6405abbf4f8a16,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplificate_ractional_formula.html,128,8.0,128.0,question_div,4919,True,True,True,True,False,False,True,0,6557,algebra,True,True
simplify_expressions_w_two_var_1,True,45de60ec41d9de478622433346ff82c2456e8792e70a92c881d0de20542376d0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplify_expressions_w_two_var_1.html,85,18.0,85.0,question_div,1132,True,True,True,True,False,False,True,0,1399,algebra,True,True
simplify_expressions_w_two_var_2,True,0790b49396fa48c328b0e52e5289b22002512a888f0685cc66e5853ddea28b41,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplify_expressions_w_two_var_2.html,76,19.0,76.0,question_div,2057,True,True,True,True,False,False,True,0,1146,algebra,True,True
simplify_expressions_w_two_var_3,True,de983cee3c1954a5dc55688d9d0eb641df9514c89385e7e16d35fb5dda54d69d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplify_expressions_w_two_var_3.html,94,19.0,94.0,question_div,1607,True,True,True,True,False,False,True,0,825,algebra,True,True
simplify_the_root_type,True,bb0696f86084898c8c708aeb74fd05cd5b991a139d648402f5da1ebb47c8dd60,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplify_the_root_type.html,29,6.0,29.0,question_div,1828,True,True,False,False,False,False,True,0,15024,algebra,True,True
simplifying_expressions_with_exponents,True,f952ea56b0f8736f0da2d638252776a49a2f146a94b17327786355ce0d82a5d0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplifying_expressions_with_exponents.html,156,7.0,156.0,question_div,3421,True,True,False,False,False,False,True,0,10905,algebra,True,True
simplifying_fractions,True,9bad66b1acdb948725ef9d97261dbe39f323e67426ff678838dc8c34900bb5f6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplifying_fractions.html,34,4.0,34.0,question_div,1203,True,True,False,False,False,False,True,0,73419,arithmetic,True,True
simplifying_radicals,True,680ca9c8befcfd5fc50de2259cdf873083990532212c8d4ddd766606ed0f1e92,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/simplifying_radicals.html,21,4.0,21.0,question_div,723,True,True,False,False,False,False,True,0,42817,algebra,True,True
skip_counting_by_10s,True,311f732b735785b60a2204f3ce3c42d6dde32744a2ba84bc27c43bbd694397fd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/skip_counting_by_10s.html,101,15.0,101.0,question_div,3403,True,True,True,True,False,False,True,0,1,arithmetic,True,True
slope_intercept_form,True,e6864d7c4dd774be61381cd8c15ae85c381db03da7c23090e80ad40a1d5cdbdd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/slope_intercept_form.html,17,3.0,17.0,question_div,3850,True,True,True,True,False,False,True,0,1020,algebra,True,True
slope_of_a_line,True,882b0859e94074f0c77ec210d0235d2c26153778ebbff60b7f7fc16120978969,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/slope_of_a_line.html,414,6.0,414.0,question_div,3898,True,True,True,True,False,True,True,0,4222,algebra,True,True
solid_geometry,True,39f082139d8b000d4c1649b31417bc45252bd50992d80e07ba73800eceab7471,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solid_geometry.html,1259,4.0,1259.0,question_div,9907,True,True,True,True,False,False,True,0,14234,geometry,True,True
solutions_to_systems_of_equations,True,ac842c41a3c784675229bdea0507f4361a76d3acad3822719c39c429f1a4a333,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solutions_to_systems_of_equations.html,58,7.0,58.0,question_div,2386,True,True,True,True,False,True,True,0,17410,algebra,True,True
solving_for_a_variable,True,3821e043586c91af6afb7a99a07ea234b7af49b33728e39e60ef119bb389824f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_for_a_variable.html,315,5.0,315.0,question_div,7517,True,True,False,False,False,True,True,0,1120,algebra,True,True
solving_for_the_x-intercept,True,9947cf1dac52af7c9e4dfaa5ff938b8dc6c57a8572f5af4e08b6c9c27d94028c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_for_the_x-intercept.html,47,6.0,47.0,question_div,972,True,True,True,True,False,False,True,0,1544,algebra,True,True
solving_for_the_y-intercept,True,03ad949770bab6131c330bf5dc59986cb5e72ed1903604eb4bc5bc2a21f72fd5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_for_the_y-intercept.html,88,6.0,88.0,question_div,1488,True,True,True,True,False,False,True,0,1333,algebra,True,True
solving_linear_equations,True,4e24b212a059d617e1a9653ab2a29f118fa7c9292962b6ecf243a98e336cacb6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_linear_equations.html,50,8.0,50.0,question_div,4502,True,True,True,True,False,False,True,0,10937,algebra,True,True
solving_linear_inequalities,True,b25c907da5738e3c3716fceaa8fc049d72f221f88ded31b2200b6efa3fa37c8e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_linear_inequalities.html,1048,8.0,1048.0,question_div,4535,True,True,True,True,False,False,True,0,1146,algebra,True,True
solving_quadratics_by_factoring,True,527dd2af915997ea3c2358501b1aea49ca551375c212b136877b041292f5d0f4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_quadratics_by_factoring.html,63,16.0,63.0,question_div,1473,True,True,False,False,False,False,True,0,14767,algebra,True,True
solving_quadratics_by_factoring_2,True,38381537d780203262f5b7a016f580d63903a8f2f4063d9d763c08fc640b32c9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_quadratics_by_factoring_2.html,63,18.0,63.0,question_div,1675,True,True,False,False,False,False,True,0,5994,algebra,True,True
solving_quadratics_by_taking_the_square_root,True,3e2217fcbf5c86d04eb8c0ccbf0ef43ca460034b48e5c52c7ba1c5e9dca56baf,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_quadratics_by_taking_the_square_root.html,31,11.0,31.0,question_div,688,True,True,False,False,False,False,True,0,8952,algebra,True,True
solving_similar_triangles_1,True,f36d7467c699e8d82f0fcf8d57209f5702a4d3c058565ec7a832e8cb9422713e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_similar_triangles_1.html,539,10.0,539.0,question_div,2899,True,True,True,True,False,False,True,0,5394,geometry,True,True
solving_similar_triangles_2,True,b3673fbab86ece432c2e2c037265fb7e9d2498676ac6bcc9e7458f3409018b44,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/solving_similar_triangles_2.html,31,10.0,31.0,question_div,9685,True,True,True,True,False,False,True,0,2023,geometry,True,True
special_derivatives,True,1d6c46e3bc6a12fe6bd6cc0ca90eeb50299e57ee6c68426cea84525545fe0360,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/special_derivatives.html,46,19.0,46.0,question_div,192,False,True,False,False,False,True,True,0,2305,calculus,True,True
special_right_triangles,True,4bf3b22c3440d322af2de8f10c7823ab32995b79ac51da8e19cbd57467271e2f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/special_right_triangles.html,626,7.0,626.0,question_div,4701,True,True,True,True,False,False,True,0,7253,algebra,True,True
special_triangle_and_quadrilateral_concept,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/special_triangle_and_quadrilateral_concept.html,0,,,,0,False,False,False,False,,False,False,0,218,geometry,True,False
speed_applying,True,8ea0663cb7ceef973db7c4f95744e1922af17c6dbca13d4bc016c31edf0f846c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/speed_applying.html,127,7.0,127.0,question_div,1994,False,True,False,False,False,False,True,0,4904,arithmetic,True,True
speed_equal_to_distance_divide_time,True,d91f1e2ff105cc30195d8269f12395846e4044846b124f601058a384b0bf5a34,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/speed_equal_to_distance_divide_time.html,85,9.0,85.0,question_div,3581,False,True,True,True,False,False,True,0,14937,arithmetic,True,True
square_cm_square_m_unit_transform,True,be084ccfb01bbf24da80c732e0bf4102d78f82dc23523f7718c86a0c74686d9b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/square_cm_square_m_unit_transform.html,110,14.0,110.0,question_div,765,True,True,True,True,False,False,True,0,4982,geometry,True,True
square_root_calculation_3,True,42ff44953ab024cc3e6be492e9e9d68f061850ec83b932a6edc72af547fddff4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/square_root_calculation_3.html,32,8.0,32.0,question_div,2952,True,True,True,True,False,False,True,0,7676,algebra,True,True
square_roots,True,fde55a0d570b322e6dc083a4227a8230dc62fc935b000855c25479d519383249,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/square_roots.html,54,3.0,54.0,question_div,1011,True,True,True,True,False,False,True,0,84178,algebra,True,True
square_roots_2,True,a539f88b652272f5f77d10a3a08c917119080bd853a30a815a972479b959faaa,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/square_roots_2.html,49,5.0,49.0,question_div,681,True,True,False,False,False,False,True,0,28548,algebra,True,True
standard_deviation,True,93eff8b1f96ecfb5a545d2f05bbd2a5cf71a2c45b72ec82b532c3d126b4554e7,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/standard_deviation.html,150,3.0,150.0,question_div,5026,True,True,False,False,False,False,True,0,931,probability-statistics,True,True
statistical_table_and_chart,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/statistical_table_and_chart.html,0,,,,0,False,False,False,False,,False,False,0,4177,probability-statistics,True,False
subtract_of_positive_negative_fraction,True,811f1aeed8d1ea6620cfb574e89c5230164c956fab1817bb084de43e68f79edd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtract_of_positive_negative_fraction.html,48,7.0,48.0,question_div,976,True,True,False,False,False,False,True,0,4031,arithmetic,True,True
subtracting_decimals,True,5f209c087cef6a04de7a07005128e981980fdb7094839552e620190831823710,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtracting_decimals.html,73,4.0,73.0,question_div,375,True,True,True,True,False,False,True,0,38940,arithmetic,True,True
subtracting_decimals_0.5,True,7b80a690b56b8edd20e3883bb394ecf6d8f972e61c0bc42263f244d9fbdefe7c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtracting_decimals_0.5.html,91,4.0,91.0,question_div,367,True,True,True,True,False,False,True,0,47872,arithmetic,True,True
subtracting_fractions,True,d627e4b4654cd56a0e2ebc450f0291e2ef4b9f24501dcdd1ee8758665830d824,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtracting_fractions.html,63,5.0,63.0,question_div,885,True,True,False,False,False,False,True,0,16449,arithmetic,True,True
subtracting_fractions_with_common_denominators,True,3ccc0de62b60b6f26277ff6a19d2dbc88179164e513603a4962809c4d06897fa,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtracting_fractions_with_common_denominators.html,43,8.0,43.0,question_div,730,False,True,True,True,False,False,True,0,52927,arithmetic,True,True
subtraction_1,True,d35ed88a4ce604e7b4671d3952bd884e58bb912236bb5f32b8d1428dd92241f8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_1.html,139,6.0,139.0,question_div,296,True,True,True,True,False,False,True,0,527707,arithmetic,True,True
subtraction_2,True,d70f0d9599274b44e0e1ae7ea54fab75b1f69570f3b491475bfa792f668c58e1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_2.html,0,12.0,12.0,title_fallback,270,False,True,True,True,True,False,True,0,402323,arithmetic,True,True
subtraction_3,True,df7ec0684a049d1c985b3c82b6512d839f67b572d4638ecc33680fb39b3bf478,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_3.html,0,11.0,11.0,title_fallback,290,False,True,True,True,True,False,True,0,226713,arithmetic,True,True
subtraction_4,True,577f789b3dc1cdfee0f410bea5673cc43d6e5050c367b89482c34b599c648157,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_4.html,0,15.0,15.0,title_fallback,686,False,True,True,True,True,False,True,0,175470,arithmetic,True,True
subtraction_and_addition,True,cf32aa8babb64088f49efc10eaa932b61c8b58bb1d62fb0556db18d8b7f47906,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_and_addition.html,15,33.0,15.0,question_div,2114,True,True,True,True,False,False,True,0,17769,arithmetic,True,True
subtraction_of_vary_denominator_fraction,True,a67116d9f12bb26f423e22ad83b5d36a1a537a52970f6519edc49cfd1314f87e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_of_vary_denominator_fraction.html,90,10.0,90.0,question_div,1647,True,True,True,True,False,False,True,0,8559,arithmetic,True,True
subtraction_within_20,True,f6076793a7ceefa3ce97e6444abaa3eb7d43e481734ad23896acdccb7e366e1e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/subtraction_within_20.html,267,7.0,267.0,question_div,446,True,True,True,True,False,False,True,0,8,arithmetic,True,True
supplementary_angles,True,77e219a1dbd4b9689ef4df9d29a94b32e15b455e34110eff797ef45de26a56b2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/supplementary_angles.html,886,20.0,886.0,question_div,1270,True,True,True,True,False,False,True,0,14985,analytic-geometry,True,True
surface_area_of_cylinders,True,374f3002e0009efe765d8799a6bdc2082a4c7bde6b241bab974d9955365d2c0a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/surface_area_of_cylinders.html,370,12.0,370.0,question_div,868,True,True,True,True,False,False,True,0,5912,geometry,True,True
surface_area_of_rectangular_boxes,True,b5247e025dfb9c0309c617412f49691d7c3f5a89ce00a3836f4cfd0d3a1ceb55,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/surface_area_of_rectangular_boxes.html,11,4.0,11.0,question_div,3973,True,True,True,True,False,False,True,0,29091,geometry,True,True
symmetry_concept_and_application,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/symmetry_concept_and_application.html,0,,,,0,False,False,False,False,,False,False,0,26301,geometry,True,False
systems_of_equ_elimination_1,True,11c53b37378c312b6c5165d7682beec425974531da445e7b2d81388b4874e79c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equ_elimination_1.html,115,7.0,115.0,question_div,3399,True,True,False,False,False,False,True,0,773,algebra,True,True
systems_of_equ_substitution_1,True,53b4444f95b7ee31c8d76b0579345d2304642bfcf0a7bb62586c2d265faf5aa8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equ_substitution_1.html,117,17.0,117.0,question_div,2615,True,True,False,False,False,False,True,0,1016,algebra,True,True
systems_of_equ_substitution_2,True,7f2867ca4af2801717c033c6b782e09f1d8764a506b178b1a822e24368b162cc,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equ_substitution_2.html,103,5.0,103.0,question_div,3022,True,True,False,False,False,False,True,0,438,algebra,True,True
systems_of_equations,True,e870bcdaffa651a7dc830dabef2bbc3d7167389e86548b9ce0c5274a6c4a6e8a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations.html,174,6.0,174.0,question_div,5875,True,True,False,False,False,False,True,0,2679,algebra,True,True
systems_of_equations_with_elimination,True,f9f3adcfc82ba47f8cc9e2ec3bbd115f3a048933b5955ce208573e9e0c8dcdea,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations_with_elimination.html,115,13.0,115.0,question_div,3741,True,True,False,False,False,False,True,0,7661,algebra,True,True
systems_of_equations_with_elimination_0.5,True,83522b45dacf17190bb9ed6567cbb2a8fc39077e9fe728ad853dc90353aa35ed,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations_with_elimination_0.5.html,115,9.0,115.0,question_div,3401,True,True,False,False,False,False,True,0,9629,algebra,True,True
systems_of_equations_with_elimination_2,True,73486c0a620cc825f8d1d6165bdc1efbc3f90b4b9e66fdbc7ef54c23fd515c46,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations_with_elimination_2.html,113,7.0,113.0,question_div,3773,True,True,False,False,False,False,True,0,100,algebra,True,True
systems_of_equations_with_elimination_3,True,354e917cbfe2b9a3f3ccc62f99176ed3068b546e35c51fbb820c08f7e2e5bfd7,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations_with_elimination_3.html,115,7.0,115.0,question_div,4491,True,True,False,False,False,False,True,0,370,algebra,True,True
systems_of_equations_with_substitution,True,3db2c0e55e5e77555ce3d7e1d9c00078ae23c2ca4b4c6627832c91332dd009f3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations_with_substitution.html,103,5.0,103.0,question_div,3022,True,True,False,False,False,False,True,0,13022,algebra,True,True
systems_of_equations_word_problems,True,c6feb0deba9327394c3c16bd56a9f750eed68ca6d57ee1a5947298deb76869a0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/systems_of_equations_word_problems.html,251,8.0,251.0,question_div,10303,True,True,False,False,False,False,True,0,6080,algebra,True,True
telling_time,True,6e7563a5550a126626f69847a393e4b78ff171ae0ff985f766cc806c8833ae8c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/telling_time.html,170,9.0,170.0,question_div,1301,True,True,True,True,False,False,True,0,374488,arithmetic,True,True
telling_time_0.5,True,836852cb4a299a408b57441a990699fc338dc7fcd7769b73c46fcdc721ced884,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/telling_time_0.5.html,153,8.0,153.0,question_div,1176,True,True,True,True,False,False,True,0,544691,arithmetic,True,True
telling_time_2,True,eb3aa2955dbbaa5e6f54a3963f2c0a5c54ce1fad6831fa06d06b5237ba9ba8d6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/telling_time_2.html,3288,7.0,3288.0,question_div,6433,True,True,True,True,False,False,True,0,274608,arithmetic,True,True
telling_time_comparing,True,16a222583ec929a07fe8fe74bc4bc143a5ae8c4fedc91a6f03a1b149952fab10,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/telling_time_comparing.html,88,5.0,88.0,question_div,487,False,True,True,True,False,True,True,0,137597,arithmetic,True,True
the_complex_plane,True,bf2890b8bce24a43f259eceba64b98b09f28b7ac04a7b9a95ced4f20132a8b2f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/the_complex_plane.html,529,4.0,529.0,question_div,1205,True,True,True,True,False,False,True,0,5391,algebra,True,True
the_four_arithmetic_exponentially,True,f8c9f2c71124754cdb7acb79f4e0515a941d6d2326d2cd71896e9e808ab47a48,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/the_four_arithmetic_exponentially.html,81,10.0,81.0,question_div,1377,True,True,False,False,False,False,True,0,9701,algebra,True,True
the_fundamental_theorem_of_arithmetic,True,307cf6af0baeb9342f4eccbab22462f00f1f7f1719798e952451e0f3ceee19a2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/the_fundamental_theorem_of_arithmetic.html,3124,9.0,3124.0,question_div,5713,True,True,True,True,False,False,True,0,39099,arithmetic,True,True
time_terminology,True,33c81e08ee88df2749d6f4910dca2734d316e97f30820c421189017a3e721eb8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/time_terminology.html,68,4.0,68.0,question_div,708,False,True,True,True,False,True,True,0,174875,arithmetic,True,True
time_units_transformation_1,True,66b6294df7026f77822839d9058e637bcb41eba7a2f197bf0e157f0b91abc154,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/time_units_transformation_1.html,23,7.0,23.0,question_div,1366,False,True,True,True,False,False,True,0,50881,arithmetic,True,True
