dataset,item_id_hash,source_content_hash,item_content_type,item_format,eligible_for_llm_scoring,llm_exclusion_primary_reason,llm_exclusion_secondary_flags,content_sufficiency_rule_version,has_image_dependency,has_dynamic_template,graphie_only_no_question_text
junyi,12108dcc4ab8d9a4c055793efa978ed9cc95a8c945a97d8564ed227cbcff897c,cf1c90d6bc338d65bec65f2078eae29e717a05d2c859e98a3ba28e31ad145b2c,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,26b96e941a9bd2b5b2c480d8534c210f1110d0f6450322ff46e09f995cebdc44,4f9dc3ac25f66df43935f41e875871d776b490a9716571535283e57ecef778c4,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,e15a2a1e2031538c161be51ab041d030e44be1ced8ca2bf962e1895f16a163b1,cf1c90d6bc338d65bec65f2078eae29e717a05d2c859e98a3ba28e31ad145b2c,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0acdd8778fcd14748dd6ed17ebfd73b28aa874723305581126fd3c0d2bdff774,ba18169e6003e1011cdcbe4bd6d3455f7d7009d959214e39c6c8f0ce07c5d25e,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,6c0788fb3a33a907119149a6cc55234fc07561502a90b7632803bf09a6c5fb4d,1bff5efc848bb72c27187bd632278a8ba963f1d9284e42567355aaa350de6179,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag|prompt_length_risk,content_sufficiency_v1,True,True,False
junyi,176033fe3d935c13953dda631eacb7670a1e1bbdb945ad181028bc5b1269c1ae,f2e3a6b3477dac7c40f2a34132bcf31dacb07450c6fe872e7cd36cad0fef417f,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,caee16b17fda68de02ca25387843063dacd3ac23be510792e6c1c11ec904d1ff,93fdd93b5e30dc42a39c5da10fcc9c9e5f7346a7677914bd9732d8cef00eefb6,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,1d5fa98ad19dcb944ec9e655319d7f157e82dea41492de83e68d081a00bd2a9a,4a8b2204c2ac4c6fcbd3af096fdf197ad06b292863107b69d65a812e4c55468f,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag|prompt_length_risk,content_sufficiency_v1,True,True,False
junyi,c0ba7feb2f79de32bbd46363e374a808657a0c8a3ada47607e50c8398ebb50cd,1bc1d3029c9d64e51c9a37d362f277102022fae4990cadd1ef39bc3036806a30,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,761b100fc57ae79540f2157c66b25ae408aba9e0e911fa5088219acef0f9e76e,92380b63e0968034cd6901008db50c22efe30efe2e6b17ae1cf2d6ae2e313048,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,b69c832ce3ba018a8a26ac482f59c162cfd329c5677b3c8968a20e612a4f723b,a786a9a785af53a196ec3263a77806851310ebd48b2692101de03cd20747e741,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9c59b979fce03f4ce1cb0eacd4b76dad2bda9b8f3933a65d69ab95ba7c0cebe7,6489edcd3153b9067aba12a579e04630ca0569ef3a4b68c0ee2fa8a6cbedee41,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,c10d1d975d54cd43a098256bd605a1fa7d8752e1b5a0c45bb0ca1069d57c746a,4baafdd4f011c5d6e96addb40d8a777103fa055b1547d7544408c15a0950b3e9,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,5d48e32e1a152ab7323dd8927ad62fc604ce5b4d372117f87d34e7e0ad06de8b,8fbf2e41fd7947c8c06d3473a34408baa097d115db81bd6cee48590409a999b7,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,1a7042082d8668cebf4e32002daca9d20b638b8c8e6cb4508750d82b4b27fc25,9ec5463bf4e931a6d48ccc2a2e023a9e3c33ce134153802ea3ac0032e6e82c63,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,a8aea5720d0ea6787a72545f3e676f3a60505be991d9520fe22f89c0c8ea62b7,18ae784191a49f399c2db0ecccef1fa19c219e5e6d660edb4b60301527cc62c8,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,7e960fb6842253f9604967efe9966de45ef3304ffba26270226f27cf46d87aea,0a2ae6f7f1cb656cfa675dac3fd813022fd9b8354ea7257670b2eb26dfaa985a,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,05bb2ba7f78ec9161f35190f25f5ef2630cadd11d25d3739fd48baa453a0eba4,1b4def5196400644519f679b6fea9ef42a402f51426241d180b559f2773a9cb2,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,b8fe25204d1f0badeb165f6ca4b8394789ec1d2f8f21074a56f683d4c2e98bfc,1b4def5196400644519f679b6fea9ef42a402f51426241d180b559f2773a9cb2,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,f3a2d871f50a1d7f94af0c1261351a18bf39a1869fbc898d0373a2cc50fd2578,0b50ef63acfb0c88437aca0ebcf26f890452a92aaf73cafe2458eb81d9cd45ae,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_TITLE_ONLY,,content_sufficiency_v1,False,False,False
junyi,41323a33f8b1789ab91f4adbeac718d0887cdb3f0b0a182589d471973fb5a082,fe5599e59fef3dd05c5066c043be14a9808edf850dca47beeabe6dafdfde18c6,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,4773bb8da0684fbf3271fec4efb6b2e311f623f50480c8d524d5522d41b88ba0,7a0d6b6cec34d2df537088e88c4d03fe12216f573ee0a1af8fb684c369a867e3,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,4052b67b6fd6efd7385a8eb9e80bed6c6568a0f7c0f8c002dec543d06360f57f,96224e39da1158f67b8cee488c1e10290f76f44589cd9f19a5537583cbbb9057,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,bdf15d3fb44f05a06fd65da63c9183ddf28c1f09b7821502402724c40027c68c,2a5856345357867241cb89eb5e29eca8ceae9c940925fc251039b1711e4198ba,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,32644c83e9e58a1be0fa7cd183914c8736a360dcb8cba7c3751c47e14c7f6bc7,a2645c9135fc576bf4a0fa8269ba9cdc69276e3c9a76c5c6f26fadca5227d080,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,faca80f06a5dd1abb23cbb936b5249a58cc3c8bd92f0ee2932ab2d024451698c,baba357141f209b3a223f0c05b73613b7d2958f752bc5c6788385c587593eb72,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,aadfaab768162ed5eb6dab1300a56f796f7b376ca1fb44760cdc49193a5227c7,4e788a37a3dd8db357c3685f22d113c853b591756fc7bb73eac1bba02377a9c8,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,d1c79ad762ce81be65453f584d7ea2ea16a88481c2ba246ec18ac49bfe12987a,d8efe65c73af13d6bd703c29bf5f28e31d77e1e56841f5a66f2c4330042fcd69,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,8b1a1a58fc53200793b0a268946087b66695cb95ace230ac552e631ddad53981,f9e13ec41d1ba479ea153df2d6bcd014153f1c63e15efd5a44c505e156037891,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,6ced85a32b2066266515852f35d9ee510250100f02daf81ba7e68342fa1c8b9e,407c73c2c6b946f7b2617237236be3b2050ece46babe43f38dc62dfc0bf66899,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9223a6645fab9afd521a3f7f9d5c4cbb004a99d5d9676b98f87fd9fb0c181f33,f039cdc641066b3f0bda9582b8fb115f1f32311a9db1e12d2a1cd08cdfc9f07e,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,04be965189b3948f4e82fe29293915dea0dc37fed57464f27cfbeb096373c7b3,6e693d9a948deadea3db966193da82f68ef919c732664cc7dadfaa9e72b60cc0,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag|prompt_length_risk,content_sufficiency_v1,True,True,False
junyi,811ec82eb50d7f6a9cda6613b8e098506a85b0164d2d868412993c1f2f9641e8,bd65fd9bedd3372aaf02d6b605b6d06db5d5f4c73c54f0d9b9d578f454a4b0d4,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,a3645adc81bb90a7f91a88838dca75d8211ac009fa9177c5f81336706a95ba25,cd3cdcc85aa68f2a9e7a7dc88ef9d0795a0a7467fdbe78e1d85d9ef78d468924,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,f7a874f583f2444faea5c83522a74beb92d619d5e3b5f73f629a017299525305,83261dfbaa187f16c0f4bbabac7207d6aa9747046e73706dd0f484d558a20bc9,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,4f9f1662993ef38258bb7238fd1f69056143fa4966c149e6d03870f63a62bf3f,3d4e13f457dbcb527fb917a81b86a8109d9431c533d45ce7b05c8225a32aa206,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,4d79fa94a1e2c4281d0e34ab936a76f3e02629cf68b75143121e0c43d28e6104,6154e58874be32059b586603966639aa6aadfae9d6f68903275ac5252c362823,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,7523573f375af72ad18116147c190cc7a2cd59cb4cb583c4b69b266ef20b0f42,be9b1e10f5e2570c65aa63845cd7f3d42dd957688a1d487578114306fa78ea7b,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,14c91eb3a9495cff97a0d7fc046fac047beebae34c5f922bf116641a04f139c8,ae2c2c250ef0b6a2d5a275fead8f34cd0f2bb8be55ff09b1f19c1484d6727a75,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,5c9de70f3c8adb010eb2cb1a2a1c0d0d7a4abcc4c383566128f2ee06ade15f23,ae2c2c250ef0b6a2d5a275fead8f34cd0f2bb8be55ff09b1f19c1484d6727a75,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,fd3131318d8df1f977b07293d86253b2599eef625fa8018dacb325ce43b18773,401893759375ffc3f23a9e97d6c33095e4226e50863dc3cc6debb1eb600dc47f,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,3e26682cf78b250463769ecf49a8e7920c5b0a10e4442b935ea54421982c1bcd,fa8da08379003101d86d772f39371c4e34cdc3680d520091b7932a3c04cdd8bd,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,d4228c7654fbd130bbc1cf4e52740fde3c1e18a6c8115d49e346b94ea9924354,983a46cb8645c354791c8f4065ca581ac8d08b1802a12779d8c56ee095381ef1,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,328e41b618ed1026805a273cb41671c5024b3eb23d602acbab1110c908c1149f,fa0005b6f64fd42910ec62899d4a2684fb9e35ba7996852183efd29f6dd00dc0,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,43bf81479159e560a3c0626679f874dce9bb0efe0681b6cc90afb25e66c20892,500e61372efa6d8de54fd461d20e2f363743f581e26b8e58f02f1a52b64c7955,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9e59ed7de4bb19b491c8d0d74f85768ed9b788fe2a037c5e41b81b11eb664345,c4cd4ee2d8f7c8a8b164c823664bdd4a98fa69ad50d09dc450660b85c9b53f7b,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,d1b5c8746ea4437eca1b0d412486713b861490be9d4e3afab311fe2ca5ded25c,60cb17cf2aeb20e2536d553bb6cf7f29affabdba38a681ba8d73a6f44731931b,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,fe0913384c5e7264f9bf57f9636cdb12efe74e369c562ec556ce2a30d6437744,089dc2d52a28f1ebf208d88b88075070d5afe014441839b60318f6dfc45f664a,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9698071a20e6709fdf26a331aa6e50363567c20500cc53058f315b769b3ac778,57e79a1febd08061e3863878287e9839c0b327692f274eb1419d1f78a072371e,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,6003d2f8aca9c0980b476293012125bb174e32e70a7ba1abc3a007d584542816,e296b39f2735f1ffd7a0ed231890e75916f60d4d617d92cbe88b77c89c8e7687,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,28a8595de182e5e6c3dad15db349404523092fd17179e7a698310da0daf8d1c0,4b598b76b01e209d6868236609a8a9224ccb6be8b7d50c010e0d7e5ddd72f48a,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,516daea6f5616679e1abd13cf682b980dfd1f24ee5e97b688598a163f18bbb7d,9dd28bf864d788c20c9d3cbdd756df6d0277ed5fd06bb0071eacb68fd91dda72,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,6d3735f6775671017f9ac8874a0dd55badfe5f0d3931e8878855b2edb83edeaa,04170f596fe177452308980da77d162847dd9b1daf9373f55e216d3773a4c279,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,9c8ab9f7d1ffce6c261744a75392a94014d18b2417d65fcf3f6dd7ea154f35c0,35fb7ddc0ef34dc63b81b54ba27cccc990ec1886bb7dd213e8c0ddf58ad9e4b0,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,d6e0311b19123f49c1bfb8e9e8867384a8fa0c074a9d71f054eff2d3ce686198,68985f55ba91ec3283dbd01801d30b05ad3b68e8746673e695caea9b09b3f7e7,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0845dc8320f9598bc31aa5ceafb846efb6ef73349f4a21b6988fffb7e0ea3b88,9679d3ad0319544662c951b1fd556804d6213c8b6b3a19fa1d0201f5927fe39d,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,d0699cabf072c4edbcf0283695f57fe051f5c9d5216221b89fc5860f0891822f,d7aee4fa92eb95ee1478b43d7d06ceffcf1af1cb4ee010d20cd9fd47de56149e,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,e8d12479742c4a676507edfe0643aac233a571c2e64a19236bcb8163de93a7ed,005055d756d0e8d254f3a98ee8ee80369d61428e72754cf42624140dfbb79bc1,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,6ac1e24eb73946853d352ac0661105891ec4459f1c8324a9fcd7005ba68298eb,66909552edbb8417ce9083f2dbc447092fe61436889635173dd57dab5f27a0bf,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_TITLE_ONLY,dynamic_template|image_dependency_flag|graphie_only,content_sufficiency_v1,True,True,True
junyi,f1db806f5f51ca2c8e255cd238b0d0e8ed368b12d13c0d83cefc20653f2b108b,ba9258bf487c36a896e4eca189d6108d6c17514df770d05a348d36a521c9a31f,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_TITLE_ONLY,dynamic_template|image_dependency_flag|graphie_only,content_sufficiency_v1,True,True,True
junyi,50d5fc11f74e8a202fbceec8aabe06e88e627367ddc6970fa2c28796884733a2,0ef2f59b1a03fe8b0559dba01cdbf719951ab0934cf9491a3f8de22ce0fdb4ed,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_TITLE_ONLY,dynamic_template|image_dependency_flag|graphie_only,content_sufficiency_v1,True,True,True
junyi,6d7e58ff703f593754c9611f100605bdbe6b9e3098c06c873b1504460506fa70,4b9d5736ba9ff2619434b518a81bfe118c871f6dbefd63c0da55ff783de114ec,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,bb2bd31f2bec13b9072933daa22bfae486354fa4b39a763a435bdff838a6a2f8,e04c19b574a2b2323b1dcc8060c6284e26bb16ecf67ed9d16da0b1005cbc819f,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,ef3b4a45e3428d9314b42c9ebc3d631e2514121f24bae88c2eaedfc75b3034fb,298fd91a2de021a694759a4c784014678e2ad356d036126a8815a6d6db5e135d,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0bbdd3a5adfea81282721cf3c4755701a15938b3d974aa450276f2f8b0464533,14970a01370cd55a074087fbaeee244a1b759712b42a23b02dbdc141cdad55e5,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,1be7e3241e011bafda9de66a4699db13b87f368aabb36db80bb3f1991df36836,205025b53cc63640144a1a37281db791872c33b08a1a5593de0b1571a37fd080,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,228b9d37a821dbe64744c749a18a839cdac5d308b2e67a1f60647dc2e90cd32a,c10f5a0e63ea56e8afc6cd88924aa194c8bc8764badbaedf62a1af0d711b4163,html_question_div,fill_in_or_graphie,False,EXCLUDE_TRUNCATED_CONTENT,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,c5ae8e224a69b35633453392d7cc21fbaeb8ecf54dc1ef48330f57a6b08986d0,0ccec3cd4da36102143484f754b36d8dca53dd9d375c6b2e017d0e6eed490c7e,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,7e2472fcc0599ac99433edb1b030d7340c15fe3aecc6629708ee2d7b62123b21,a8c062be236584ee2c7f70226cea48021474972051f3240925d9ef92b9a2595f,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,4d3dcb70ff1a3abac3a57d7ce6ad60bb240ba20c6bcb22f1dabfab6b1f9494fd,7f6d1f46372d3231209a8f98bec1a401b5a7c70e0515a38eb49b209113805431,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,92581c4664fa718cda3b1a00a3180e562cd38a3d94a062690dd1a3e5f9a78215,84ec358beaa1d8748c43015745597f34d42dbfc4baf5fdec93e41757ea244967,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,237e9df9c67ebc1f6287042cd2f0760f3fa44d81116fd86510b9c6073de8eec9,0ccec3cd4da36102143484f754b36d8dca53dd9d375c6b2e017d0e6eed490c7e,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,e8f4c8e8b126c483c30cf6a3b027f94c9d16061a4b48d923b7775b799c7f7856,0ccec3cd4da36102143484f754b36d8dca53dd9d375c6b2e017d0e6eed490c7e,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,6faf62d4404b832d77576fec9bd651134b5698a2254aaecb6ecc0c0ba522ce76,06be82f237b6a30cf84795db9013fbeffcecfbb85aebaab963b44a871e6a981d,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,03d0d2668be94849626c895dc919cf8afe88cc2fd6b1f00dab5e806eb10b118a,0ccec3cd4da36102143484f754b36d8dca53dd9d375c6b2e017d0e6eed490c7e,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,a081c62e1b4564865884fffa06a076a86c284d0e877d72adeb6f841f2017e26e,7f6d1f46372d3231209a8f98bec1a401b5a7c70e0515a38eb49b209113805431,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,a724860cc3c5173cefc9264ada6a32781065fc9903f9946452eebb8754e06b00,d734353b5870fb121572f4f5493a7eac20759c82f895061cd84f3ca8a4b759a4,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,1f015d5407d67da2d0e5ecd3c4e7ef6c880a31871a01b5c1543a27f98fc28563,5ca7f60b019b061acb19b59bd3242e4bb72346cf1442a070f2a5aaa309d02da8,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,109dba42c655e6726e1555c8f255a73c2f2ddb9060e9cb248d8cba145051b60e,44699e9beb126f8d65af459b4a22bff46de272c60b08b0c69b447096c522af41,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,45e7599603a86ffc7d9f191e68cf02b30c0395c7bec3c3ab9d474f0ce6a343df,61839f6108dd398f9cc51402848a499d697bdc889eea44e6fb0726df3f41c4a1,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag|prompt_length_risk,content_sufficiency_v1,True,True,False
junyi,d3e8bf27be7143875909be25599e441180739a4a771a8aa3fc545da831bb8814,55729b54d3e220060e7f00c1dc26c35fcb0fd729f471d8db66aaf235678456a4,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,75dbed9ccbb2b7a0561e499a55f750815484b15f0c8d38e8a2b6c020916ad91e,59b92604e196c9037449fb3b6699fbf71947c785ee383ea2ca218e3b354ee640,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,debafedc2b147c8575697f12474eeeafbd3c8caf7e3ac43d5b0b63fd5382252b,68d9ceb7984a11055db61fc04243d849c7c5c19281b2e98d3dbd4915597862a7,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,ec336fb60ae8627956615d73b1e34af8995159918556588472721874093259fc,a4e723023dfa85719e7ee6e6ce784eeb0b959c5e132537784e84879152b9598c,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template|image_dependency_flag|prompt_length_risk,content_sufficiency_v1,True,True,False
